93,62
34,23
83,91
120,17
57,110
119,122
10,109
42,26
12,39
88,54
13,81
107,6
80,101
80,66
42,73
59,14
14,85
76,115
119,52
94,65
118,68
25,5
104,23
97,57
99,112
112,19
56,79
92,98
92,65
7,120
111,91
64,62
6,120
64,128
9,105
76,28
96,59
77,20
10,114
97,98
43,20
57,34
124,99
40,89
83,60
103,43
5,11
21,14
66,56
84,57
106,79
106,70
22,11
37,37
15,112
120,26
111,67
76,39
2,78
93,97
108,81
40,53
55,89
65,103
5,103
87,86
112,110
116,22
118,18
10,87
9,22
94,58
102,121
88,126
84,55
109,10
103,23
40,116
58,67
32,104
5,79
84,111
117,101
5,59
13,109
91,73
86,72
29,52
38,75
73,44
105,4
102,80
82,118
120,32
69,69
56,103
43,17
2,111
123,63
61,13
122,24
85,9
125,124
11,40
48,94
69,22
121,33
45,91
114,112
107,39
46,31
94,19
50,99
27,16
48,92
34,7
68,10
80,75
20,124
80,43
102,88
51,117
34,78
55,77
7,116
9,92
37,20
15,25
51,124
50,11
112,7
66,2
99,25
83,49
99,44
73,24
59,24
49,36
73,65
77,93
59,31
76,117
48,115
56,44
57,32
119,25
102,73
113,100
72,12
20,29
70,40
66,28
61,69
25,67
108,123
77,62
8,11
68,53
52,78
19,12
111,6
56,46
46,80
65,51
60,24
61,53
119,63
28,26
2,119
99,32
21,24
49,6
80,15
26,30
25,111
121,128
59,9
27,3
57,24
26,4
41,105
112,106
98,15
122,37
27,8
53,69
73,81
32,26
41,40
7,113
120,73
123,65
29,65
33,47
9,110
114,88
36,4
127,72
34,95
113,87
97,22
19,13
92,121
110,28
22,87
13,100
62,92
35,120
12,103
110,79
115,83
25,121
85,2
96,117
27,78
110,75
126,75
107,53
62,121
99,30
127,69
16,83
112,30
90,85
75,5
36,54
60,5
106,17
49,87
105,65
4,123
20,17
116,124
57,46
104,26
91,66
101,102
89,18
18,102
72,108
76,107
23,49
3,106
4,55
53,34
35,77
85,119
2,57
93,113
40,19
65,76
71,114
85,24
13,77
1,99
23,13
106,33
77,16
33,124
32,17
106,10
14,23
2,26
20,110
92,15
105,41
95,123
55,120
10,87
2,126
33,101
32,88
63,112
94,37
65,90
127,104
8,22
58,113
101,100
45,76
103,120
48,113
52,87
82,116
122,10
70,106
65,58
102,27
100,52
73,65
56,79
49,84
90,93
40,29
14,59
67,11
17,102
3,14
49,44
92,124
98,9
41,115
18,124
31,53
98,111
81,63
48,96
86,13
1,89
100,9
66,33
95,108
12,127
17,5
42,52
107,10
107,70
87,37
104,20
115,77
25,96
56,92
46,33
74,115
110,80
112,124
109,115
33,20
12,84
61,85
67,91
71,27
26,86
48,116
64,48
20,94
23,71
76,116
105,4
125,88
81,62
63,122
61,48
3,67
128,66
95,67
102,27
69,50
18,88
79,121
9,81
4,71
30,121
74,84
85,21
1,71
5,24
8,79
77,16
62,1
59,122
3,46
54,67
116,62
16,36
50,111
83,39
91,52
99,4
90,27
109,24
27,87
92,81
81,117
1,36
93,60
70,97
43,41
112,94
86,83
92,123
38,79
89,75
7,126
62,76
77,92
87,86
28,46
1,38
93,56
48,1
110,128
61,84
52,34
49,7
65,8
48,59
79,16
122,100
6,24
123,14
121,16
83,119
112,59
41,70
125,67
12,126
85,36
75,40
97,79
1,69
96,31
32,59
89,105
50,90
70,40
30,43
69,90
48,68
24,3
120,105
52,82
83,23
13,10
70,79
38,85
115,74
59,98
65,65
99,38
98,46
115,54
81,17
12,10
127,25
100,4
81,100
59,22
74,46
84,79
25,98
60,11
21,121
50,124
89,41
80,16
42,27
1,40
17,26
65,94
123,58
80,125
31,3
125,112
8,7
8,95
92,21
22,77
7,114
116,34
39,84
75,112
24,3
127,14
15,51
33,128
92,70
6,119
72,10
47,34
42,68
125,65
126,19
80,44
90,58
103,25
105,35
47,124
4,108
73,59
95,26
11,94
120,15
107,108
95,124
60,18
103,76
34,16
101,70
108,7
16,81
123,72
120,56
31,126
2,47
109,49
20,40
119,122
39,19
10,105
4,17
27,75
123,95
55,113
76,126
122,102
7,79
5,78
88,4
7,93
26,5
42,6
12,8
115,92
64,82
10,38
82,22
70,125
57,41
20,44
105,21
116,71
123,126
120,98
34,82
112,69
44,73
21,51
15,112
96,32
82,10
52,54
45,17
1,87
56,96
78,63
62,96
106,77
110,107
49,11
40,45
79,103
20,32
81,101
102,54
110,90
120,41
89,117
20,14
63,98
62,92
26,32
47,4
45,50
106,56
94,3
123,79
42,103
15,38
52,12
104,36
96,102
119,27
84,127
29,112
68,63
22,51
77,37
116,6
